Ano,Mes,Estado,UF.1,Produção Med (Kt)
2013,12,TOCANTINS,TO,0.0
2014,1,ACRE,AC,0.0
2014,1,ALAGOAS,AL,0.0
2014,1,AMAZONAS,AM,0.0
2014,1,AMAPÁ,AP,0.0
2014,1,BAHIA,BA,0.0
2014,1,CEARÁ,CE,0.0
2014,1,DISTRITO FEDERAL,DF,0.0
2014,1,ESPÍRITO SANTO,ES,0.0
2014,1,GOIÁS,GO,738.335
2014,1,MARANHÃO,MA,0.0
2014,1,MINAS GERAIS,MG,0.0
2014,1,MATO GROSSO DO SUL,MS,517.806
2014,1,MATO GROSSO,MT,2878.567
2014,1,PARÁ,PA,0.0
2014,1,PARAÍBA,PB,0.0
2014,1,PERNAMBUCO,PE,0.0
2014,1,PIAUÍ,PI,0.0
2014,1,PARANÁ,PR,776.215
2014,1,RIO DE JANEIRO,RJ,0.0
2014,1,RIO GRANDE DO NORTE,RN,0.0
2014,1,RONDÔNIA,RO,0.0
2014,1,RORAIMA,RR,0.0
2014,1,RIO GRANDE DO SUL,RS,0.0
2014,1,SANTA CATARINA,SC,0.0
2014,1,SERGIPE,SE,0.0
2014,1,SÃO PAULO,SP,0.0
2014,1,TOCANTINS,TO,0.0
2014,2,ACRE,AC,0.0
2014,2,ALAGOAS,AL,0.0
2014,2,AMAZONAS,AM,0.0
2014,2,AMAPÁ,AP,0.0
2014,2,BAHIA,BA,23.031000000000002
2014,2,CEARÁ,CE,0.0
2014,2,DISTRITO FEDERAL,DF,0.0
2014,2,ESPÍRITO SANTO,ES,0.0
2014,2,GOIÁS,GO,3965.27
2014,2,MARANHÃO,MA,28.494999999999997
2014,2,MINAS GERAIS,MG,744.2119999999999
2014,2,MATO GROSSO DO SUL,MS,4348.138
2014,2,MATO GROSSO,MT,14659.523
2014,2,PARÁ,PA,0.0
2014,2,PARAÍBA,PB,0.0
2014,2,PERNAMBUCO,PE,0.0
2014,2,PIAUÍ,PI,13.960999999999999
2014,2,PARANÁ,PR,6475.210999999999
2014,2,RIO DE JANEIRO,RJ,0.0
2014,2,RIO GRANDE DO NORTE,RN,0.0
2014,2,RONDÔNIA,RO,201.3
2014,2,RORAIMA,RR,0.0
2014,2,RIO GRANDE DO SUL,RS,373.38300000000004
2014,2,SANTA CATARINA,SC,138.44299999999998
2014,2,SERGIPE,SE,0.0
2014,2,SÃO PAULO,SP,538.885
2014,2,TOCANTINS,TO,38.604
2014,3,ACRE,AC,0.0
2014,3,ALAGOAS,AL,0.0
2014,3,AMAZONAS,AM,0.0
2014,3,AMAPÁ,AP,1.5
2014,3,BAHIA,BA,1770.5670000000002
2014,3,CEARÁ,CE,0.0
2014,3,DISTRITO FEDERAL,DF,54.0
2014,3,ESPÍRITO SANTO,ES,0.0
2014,3,GOIÁS,GO,3097.628
2014,3,MARANHÃO,MA,883.354
2014,3,MINAS GERAIS,MG,1707.553
2014,3,MATO GROSSO DO SUL,MS,1282.056
2014,3,MATO GROSSO,MT,8686.491
2014,3,PARÁ,PA,167.157
2014,3,PARAÍBA,PB,0.0
2014,3,PERNAMBUCO,PE,0.0
2014,3,PIAUÍ,PI,879.565
2014,3,PARANÁ,PR,5171.117
2014,3,RIO DE JANEIRO,RJ,0.0
2014,3,RIO GRANDE DO NORTE,RN,0.0
2014,3,RONDÔNIA,RO,315.243
2014,3,RORAIMA,RR,14.04
2014,3,RIO GRANDE DO SUL,RS,4217.082
2014,3,SANTA CATARINA,SC,704.666
2014,3,SERGIPE,SE,0.0
2014,3,SÃO PAULO,SP,980.602
2014,3,TOCANTINS,TO,1402.5910000000001
2014,4,ACRE,AC,0.0
2014,4,ALAGOAS,AL,0.0
2014,4,AMAZONAS,AM,0.0
2014,4,AMAPÁ,AP,1.5
2014,4,BAHIA,BA,1514.4060000000002
2014,4,CEARÁ,CE,0.0
2014,4,DISTRITO FEDERAL,DF,54.0
2014,4,ESPÍRITO SANTO,ES,0.0
2014,4,GOIÁS,GO,1193.6979999999999
2014,4,MARANHÃO,MA,911.8489999999999
2014,4,MINAS GERAIS,MG,875.2769999999999
2014,4,MATO GROSSO DO SUL,MS,0.0
2014,4,MATO GROSSO,MT,217.001
2014,4,PARÁ,PA,167.157
2014,4,PARAÍBA,PB,0.0
2014,4,PERNAMBUCO,PE,0.0
2014,4,PIAUÍ,PI,595.684
2014,4,PARANÁ,PR,2358.137
2014,4,RIO DE JANEIRO,RJ,0.0
2014,4,RIO GRANDE DO NORTE,RN,0.0
2014,4,RONDÔNIA,RO,91.155
2014,4,RORAIMA,RR,14.04
2014,4,RIO GRANDE DO SUL,RS,8136.630999999999
2014,4,SANTA CATARINA,SC,719.6519999999999
2014,4,SERGIPE,SE,0.0
2014,4,SÃO PAULO,SP,168.832
2014,4,TOCANTINS,TO,617.655
2014,5,ACRE,AC,0.0
2014,5,ALAGOAS,AL,0.0
2014,5,AMAZONAS,AM,0.0
2014,5,AMAPÁ,AP,1.5
2014,5,BAHIA,BA,0.0
2014,5,CEARÁ,CE,0.0
2014,5,DISTRITO FEDERAL,DF,54.0
2014,5,ESPÍRITO SANTO,ES,0.0
2014,5,GOIÁS,GO,0.0
2014,5,MARANHÃO,MA,0.0
2014,5,MINAS GERAIS,MG,0.0
2014,5,MATO GROSSO DO SUL,MS,0.0
2014,5,MATO GROSSO,MT,0.0
2014,5,PARÁ,PA,167.157
2014,5,PARAÍBA,PB,0.0
2014,5,PERNAMBUCO,PE,0.0
2014,5,PIAUÍ,PI,0.0
2014,5,PARANÁ,PR,0.0
2014,5,RIO DE JANEIRO,RJ,0.0
2014,5,RIO GRANDE DO NORTE,RN,0.0
2014,5,RONDÔNIA,RO,0.0
2014,5,RORAIMA,RR,14.04
2014,5,RIO GRANDE DO SUL,RS,140.562
2014,5,SANTA CATARINA,SC,81.62100000000001
2014,5,SERGIPE,SE,0.0
2014,5,SÃO PAULO,SP,0.0
2014,5,TOCANTINS,TO,0.0
2014,6,ACRE,AC,0.0
2014,6,ALAGOAS,AL,0.0
2014,6,AMAZONAS,AM,0.0
2014,6,AMAPÁ,AP,1.5
2014,6,BAHIA,BA,0.0
2014,6,CEARÁ,CE,0.0
2014,6,DISTRITO FEDERAL,DF,54.0
2014,6,ESPÍRITO SANTO,ES,0.0
2014,6,GOIÁS,GO,0.0
2014,6,MARANHÃO,MA,0.0
2014,6,MINAS GERAIS,MG,0.0
2014,6,MATO GROSSO DO SUL,MS,0.0
2014,6,MATO GROSSO,MT,0.0
2014,6,PARÁ,PA,167.157
2014,6,PARAÍBA,PB,0.0
2014,6,PERNAMBUCO,PE,0.0
2014,6,PIAUÍ,PI,0.0
2014,6,PARANÁ,PR,0.0
2014,6,RIO DE JANEIRO,RJ,0.0
2014,6,RIO GRANDE DO NORTE,RN,0.0
2014,6,RONDÔNIA,RO,0.0
2014,6,RORAIMA,RR,14.04
2014,6,RIO GRANDE DO SUL,RS,0.0
2014,6,SANTA CATARINA,SC,0.0
2014,6,SERGIPE,SE,0.0
2014,6,SÃO PAULO,SP,0.0
2014,6,TOCANTINS,TO,0.0
2014,7,ACRE,AC,0.0
2014,7,ALAGOAS,AL,0.0
2014,7,AMAZONAS,AM,0.0
2014,7,AMAPÁ,AP,0.0
2014,7,BAHIA,BA,0.0
2014,7,CEARÁ,CE,0.0
2014,7,DISTRITO FEDERAL,DF,0.0
2014,7,ESPÍRITO SANTO,ES,0.0
2014,7,GOIÁS,GO,0.0
2014,7,MARANHÃO,MA,0.0
2014,7,MINAS GERAIS,MG,0.0
2014,7,MATO GROSSO DO SUL,MS,0.0
2014,7,MATO GROSSO,MT,0.0
2014,7,PARÁ,PA,0.0
2014,7,PARAÍBA,PB,0.0
2014,7,PERNAMBUCO,PE,0.0
2014,7,PIAUÍ,PI,0.0
2014,7,PARANÁ,PR,0.0
2014,7,RIO DE JANEIRO,RJ,0.0
2014,7,RIO GRANDE DO NORTE,RN,0.0
2014,7,RONDÔNIA,RO,0.0
2014,7,RORAIMA,RR,0.0
2014,7,RIO GRANDE DO SUL,RS,0.0
2014,7,SANTA CATARINA,SC,0.0
2014,7,SERGIPE,SE,0.0
2014,7,SÃO PAULO,SP,0.0
2014,7,TOCANTINS,TO,0.0
2014,8,ACRE,AC,0.0
2014,8,ALAGOAS,AL,0.0
2014,8,AMAZONAS,AM,0.0
2014,8,AMAPÁ,AP,0.0
2014,8,BAHIA,BA,0.0
2014,8,CEARÁ,CE,0.0
2014,8,DISTRITO FEDERAL,DF,0.0
2014,8,ESPÍRITO SANTO,ES,0.0
2014,8,GOIÁS,GO,0.0
2014,8,MARANHÃO,MA,0.0
2014,8,MINAS GERAIS,MG,0.0
2014,8,MATO GROSSO DO SUL,MS,0.0
2014,8,MATO GROSSO,MT,0.0
2014,8,PARÁ,PA,0.0
2014,8,PARAÍBA,PB,0.0
2014,8,PERNAMBUCO,PE,0.0
2014,8,PIAUÍ,PI,0.0
2014,8,PARANÁ,PR,0.0
2014,8,RIO DE JANEIRO,RJ,0.0
2014,8,RIO GRANDE DO NORTE,RN,0.0
2014,8,RONDÔNIA,RO,0.0
2014,8,RORAIMA,RR,0.0
2014,8,RIO GRANDE DO SUL,RS,0.0
2014,8,SANTA CATARINA,SC,0.0
2014,8,SERGIPE,SE,0.0
2014,8,SÃO PAULO,SP,0.0
2014,8,TOCANTINS,TO,0.0
2014,9,ACRE,AC,0.0
2014,9,ALAGOAS,AL,0.0
2014,9,AMAZONAS,AM,0.0
2014,9,AMAPÁ,AP,0.0
2014,9,BAHIA,BA,0.0
2014,9,CEARÁ,CE,0.0
2014,9,DISTRITO FEDERAL,DF,0.0
2014,9,ESPÍRITO SANTO,ES,0.0
2014,9,GOIÁS,GO,0.0
2014,9,MARANHÃO,MA,0.0
2014,9,MINAS GERAIS,MG,0.0
2014,9,MATO GROSSO DO SUL,MS,0.0
2014,9,MATO GROSSO,MT,0.0
2014,9,PARÁ,PA,0.0
2014,9,PARAÍBA,PB,0.0
2014,9,PERNAMBUCO,PE,0.0
2014,9,PIAUÍ,PI,0.0
2014,9,PARANÁ,PR,0.0
2014,9,RIO DE JANEIRO,RJ,0.0
2014,9,RIO GRANDE DO NORTE,RN,0.0
2014,9,RONDÔNIA,RO,0.0
2014,9,RORAIMA,RR,0.0
2014,9,RIO GRANDE DO SUL,RS,0.0
2014,9,SANTA CATARINA,SC,0.0
2014,9,SERGIPE,SE,0.0
2014,9,SÃO PAULO,SP,0.0
2014,9,TOCANTINS,TO,0.0
2014,10,ACRE,AC,0.0
2014,10,ALAGOAS,AL,0.0
2014,10,AMAZONAS,AM,0.0
2014,10,AMAPÁ,AP,0.0
2014,10,BAHIA,BA,0.0
2014,10,CEARÁ,CE,0.0
2014,10,DISTRITO FEDERAL,DF,0.0
2014,10,ESPÍRITO SANTO,ES,0.0
2014,10,GOIÁS,GO,0.0
2014,10,MARANHÃO,MA,0.0
2014,10,MINAS GERAIS,MG,0.0
2014,10,MATO GROSSO DO SUL,MS,0.0
2014,10,MATO GROSSO,MT,0.0
2014,10,PARÁ,PA,0.0
2014,10,PARAÍBA,PB,0.0
2014,10,PERNAMBUCO,PE,0.0
2014,10,PIAUÍ,PI,0.0
2014,10,PARANÁ,PR,0.0
2014,10,RIO DE JANEIRO,RJ,0.0
2014,10,RIO GRANDE DO NORTE,RN,0.0
2014,10,RONDÔNIA,RO,0.0
2014,10,RORAIMA,RR,0.0
2014,10,RIO GRANDE DO SUL,RS,0.0
2014,10,SANTA CATARINA,SC,0.0
2014,10,SERGIPE,SE,0.0
2014,10,SÃO PAULO,SP,0.0
2014,10,TOCANTINS,TO,0.0
2014,11,ACRE,AC,0.0
2014,11,ALAGOAS,AL,0.0
2014,11,AMAZONAS,AM,0.0
2014,11,AMAPÁ,AP,0.0
2014,11,BAHIA,BA,0.0
2014,11,CEARÁ,CE,0.0
2014,11,DISTRITO FEDERAL,DF,0.0
2014,11,ESPÍRITO SANTO,ES,0.0
2014,11,GOIÁS,GO,0.0
2014,11,MARANHÃO,MA,0.0
2014,11,MINAS GERAIS,MG,0.0
2014,11,MATO GROSSO DO SUL,MS,0.0
2014,11,MATO GROSSO,MT,0.0
2014,11,PARÁ,PA,0.0
2014,11,PARAÍBA,PB,0.0
2014,11,PERNAMBUCO,PE,0.0
2014,11,PIAUÍ,PI,0.0
2014,11,PARANÁ,PR,0.0
2014,11,RIO DE JANEIRO,RJ,0.0
2014,11,RIO GRANDE DO NORTE,RN,0.0
2014,11,RONDÔNIA,RO,0.0
2014,11,RORAIMA,RR,0.0
2014,11,RIO GRANDE DO SUL,RS,0.0
2014,11,SANTA CATARINA,SC,0.0
2014,11,SERGIPE,SE,0.0
2014,11,SÃO PAULO,SP,0.0
2014,11,TOCANTINS,TO,0.0
2014,12,ACRE,AC,0.0
2014,12,ALAGOAS,AL,0.0
2014,12,AMAZONAS,AM,0.0
2014,12,AMAPÁ,AP,0.0
2014,12,BAHIA,BA,0.0
2014,12,CEARÁ,CE,0.0
2014,12,DISTRITO FEDERAL,DF,0.0
2014,12,ESPÍRITO SANTO,ES,0.0
2014,12,GOIÁS,GO,0.0
2014,12,MARANHÃO,MA,0.0
2014,12,MINAS GERAIS,MG,0.0
2014,12,MATO GROSSO DO SUL,MS,0.0
2014,12,MATO GROSSO,MT,0.0
2014,12,PARÁ,PA,0.0
2014,12,PARAÍBA,PB,0.0
2014,12,PERNAMBUCO,PE,0.0
2014,12,PIAUÍ,PI,0.0
2014,12,PARANÁ,PR,0.0
2014,12,RIO DE JANEIRO,RJ,0.0
2014,12,RIO GRANDE DO NORTE,RN,0.0
2014,12,RONDÔNIA,RO,0.0
2014,12,RORAIMA,RR,0.0
2014,12,RIO GRANDE DO SUL,RS,0.0
2014,12,SANTA CATARINA,SC,0.0
2014,12,SERGIPE,SE,0.0
2014,12,SÃO PAULO,SP,0.0
2014,12,TOCANTINS,TO,0.0
2015,1,ACRE,AC,0.0
2015,1,ALAGOAS,AL,0.0
2015,1,AMAZONAS,AM,0.0
2015,1,AMAPÁ,AP,0.0
2015,1,BAHIA,BA,0.0
2015,1,CEARÁ,CE,0.0
2015,1,DISTRITO FEDERAL,DF,0.0
2015,1,ESPÍRITO SANTO,ES,0.0
2015,1,GOIÁS,GO,728.271
2015,1,MARANHÃO,MA,0.0
2015,1,MINAS GERAIS,MG,12.828999999999999
2015,1,MATO GROSSO DO SUL,MS,486.00600000000003
2015,1,MATO GROSSO,MT,3413.375
2015,1,PARÁ,PA,0.0
2015,1,PARAÍBA,PB,0.0
2015,1,PERNAMBUCO,PE,0.0
2015,1,PIAUÍ,PI,0.0
2015,1,PARANÁ,PR,2588.84
2015,1,RIO DE JANEIRO,RJ,0.0
2015,1,RIO GRANDE DO NORTE,RN,0.0
2015,1,RONDÔNIA,RO,83.76299999999999
2015,1,RORAIMA,RR,0.0
2015,1,RIO GRANDE DO SUL,RS,0.0
2015,1,SANTA CATARINA,SC,0.0
2015,1,SERGIPE,SE,0.0
2015,1,SÃO PAULO,SP,10.775
2015,1,TOCANTINS,TO,0.0
2015,2,ACRE,AC,0.0
2015,2,ALAGOAS,AL,0.0
2015,2,AMAZONAS,AM,0.0
2015,2,AMAPÁ,AP,0.0
2015,2,BAHIA,BA,125.42
2015,2,CEARÁ,CE,0.0
2015,2,DISTRITO FEDERAL,DF,0.0
2015,2,ESPÍRITO SANTO,ES,0.0
2015,2,GOIÁS,GO,3245.725
2015,2,MARANHÃO,MA,41.393
2015,2,MINAS GERAIS,MG,782.6249999999999
2015,2,MATO GROSSO DO SUL,MS,3577.8779999999997
2015,2,MATO GROSSO,MT,12747.475000000002
2015,2,PARÁ,PA,0.0
2015,2,PARAÍBA,PB,0.0
2015,2,PERNAMBUCO,PE,0.0
2015,2,PIAUÍ,PI,18.339
2015,2,PARANÁ,PR,3952.198
2015,2,RIO DE JANEIRO,RJ,0.0
2015,2,RIO GRANDE DO NORTE,RN,0.0
2015,2,RONDÔNIA,RO,355.994
2015,2,RORAIMA,RR,0.0
2015,2,RIO GRANDE DO SUL,RS,534.877
2015,2,SANTA CATARINA,SC,151.836
2015,2,SERGIPE,SE,0.0
2015,2,SÃO PAULO,SP,489.1
2015,2,TOCANTINS,TO,247.57299999999998
2015,3,ACRE,AC,0.0
2015,3,ALAGOAS,AL,0.0
2015,3,AMAZONAS,AM,0.0
2015,3,AMAPÁ,AP,1.875
2015,3,BAHIA,BA,1223.97
2015,3,CEARÁ,CE,0.0
2015,3,DISTRITO FEDERAL,DF,36.83
2015,3,ESPÍRITO SANTO,ES,0.0
2015,3,GOIÁS,GO,2903.8010000000004
2015,3,MARANHÃO,MA,880.092
2015,3,MINAS GERAIS,MG,1258.952
2015,3,MATO GROSSO DO SUL,MS,2803.2690000000002
2015,3,MATO GROSSO,MT,10626.430000000002
2015,3,PARÁ,PA,254.24200000000002
2015,3,PARAÍBA,PB,0.0
2015,3,PERNAMBUCO,PE,0.0
2015,3,PIAUÍ,PI,387.71999999999997
2015,3,PARANÁ,PR,6467.727
2015,3,RIO DE JANEIRO,RJ,0.0
2015,3,RIO GRANDE DO NORTE,RN,0.0
2015,3,RONDÔNIA,RO,254.082
2015,3,RORAIMA,RR,15.975999999999999
2015,3,RIO GRANDE DO SUL,RS,5012.710999999999
2015,3,SANTA CATARINA,SC,986.051
2015,3,SERGIPE,SE,0.0
2015,3,SÃO PAULO,SP,1166.3980000000001
2015,3,TOCANTINS,TO,932.527
2015,4,ACRE,AC,0.0
2015,4,ALAGOAS,AL,0.0
2015,4,AMAZONAS,AM,0.0
2015,4,AMAPÁ,AP,1.875
2015,4,BAHIA,BA,1995.153
2015,4,CEARÁ,CE,0.0
2015,4,DISTRITO FEDERAL,DF,36.83
2015,4,ESPÍRITO SANTO,ES,0.0
2015,4,GOIÁS,GO,1551.034
2015,4,MARANHÃO,MA,941.1959999999999
2015,4,MINAS GERAIS,MG,1223.794
2015,4,MATO GROSSO DO SUL,MS,310.406
2015,4,MATO GROSSO,MT,1624.427
2015,4,PARÁ,PA,254.24200000000002
2015,4,PARAÍBA,PB,0.0
2015,4,PERNAMBUCO,PE,0.0
2015,4,PIAUÍ,PI,969.3000000000001
2015,4,PARANÁ,PR,4168.884
2015,4,RIO DE JANEIRO,RJ,0.0
2015,4,RIO GRANDE DO NORTE,RN,0.0
2015,4,RONDÔNIA,RO,39.09
2015,4,RORAIMA,RR,15.975999999999999
2015,4,RIO GRANDE DO SUL,RS,9169.497
2015,4,SANTA CATARINA,SC,769.655
2015,4,SERGIPE,SE,0.0
2015,4,SÃO PAULO,SP,700.2230000000001
2015,4,TOCANTINS,TO,1171.8470000000002
2015,5,ACRE,AC,0.0
2015,5,ALAGOAS,AL,0.0
2015,5,AMAZONAS,AM,0.0
2015,5,AMAPÁ,AP,1.875
2015,5,BAHIA,BA,836.1360000000001
2015,5,CEARÁ,CE,0.0
2015,5,DISTRITO FEDERAL,DF,36.83
2015,5,ESPÍRITO SANTO,ES,0.0
2015,5,GOIÁS,GO,196.219
2015,5,MARANHÃO,MA,206.96400000000003
2015,5,MINAS GERAIS,MG,228.766
2015,5,MATO GROSSO DO SUL,MS,0.0
2015,5,MATO GROSSO,MT,0.0
2015,5,PARÁ,PA,254.24200000000002
2015,5,PARAÍBA,PB,0.0
2015,5,PERNAMBUCO,PE,0.0
2015,5,PIAUÍ,PI,458.45300000000003
2015,5,PARANÁ,PR,32.842
2015,5,RIO DE JANEIRO,RJ,0.0
2015,5,RIO GRANDE DO NORTE,RN,0.0
2015,5,RONDÔNIA,RO,0.0
2015,5,RORAIMA,RR,15.975999999999999
2015,5,RIO GRANDE DO SUL,RS,740.7589999999999
2015,5,SANTA CATARINA,SC,12.777999999999999
2015,5,SERGIPE,SE,0.0
2015,5,SÃO PAULO,SP,0.0
2015,5,TOCANTINS,TO,123.78800000000001
2015,6,ACRE,AC,0.0
2015,6,ALAGOAS,AL,0.0
2015,6,AMAZONAS,AM,0.0
2015,6,AMAPÁ,AP,1.875
2015,6,BAHIA,BA,0.0
2015,6,CEARÁ,CE,0.0
2015,6,DISTRITO FEDERAL,DF,36.83
2015,6,ESPÍRITO SANTO,ES,0.0
2015,6,GOIÁS,GO,0.0
2015,6,MARANHÃO,MA,0.0
2015,6,MINAS GERAIS,MG,0.0
2015,6,MATO GROSSO DO SUL,MS,0.0
2015,6,MATO GROSSO,MT,0.0
2015,6,PARÁ,PA,254.24200000000002
2015,6,PARAÍBA,PB,0.0
2015,6,PERNAMBUCO,PE,0.0
2015,6,PIAUÍ,PI,0.0
2015,6,PARANÁ,PR,0.0
2015,6,RIO DE JANEIRO,RJ,0.0
2015,6,RIO GRANDE DO NORTE,RN,0.0
2015,6,RONDÔNIA,RO,0.0
2015,6,RORAIMA,RR,15.975999999999999
2015,6,RIO GRANDE DO SUL,RS,0.0
2015,6,SANTA CATARINA,SC,0.0
2015,6,SERGIPE,SE,0.0
2015,6,SÃO PAULO,SP,0.0
2015,6,TOCANTINS,TO,0.0
2015,7,ACRE,AC,0.0
2015,7,ALAGOAS,AL,0.0
2015,7,AMAZONAS,AM,0.0
2015,7,AMAPÁ,AP,0.0
2015,7,BAHIA,BA,0.0
2015,7,CEARÁ,CE,0.0
2015,7,DISTRITO FEDERAL,DF,0.0
2015,7,ESPÍRITO SANTO,ES,0.0
2015,7,GOIÁS,GO,0.0
2015,7,MARANHÃO,MA,0.0
2015,7,MINAS GERAIS,MG,0.0
2015,7,MATO GROSSO DO SUL,MS,0.0
2015,7,MATO GROSSO,MT,0.0
2015,7,PARÁ,PA,0.0
2015,7,PARAÍBA,PB,0.0
2015,7,PERNAMBUCO,PE,0.0
2015,7,PIAUÍ,PI,0.0
2015,7,PARANÁ,PR,0.0
2015,7,RIO DE JANEIRO,RJ,0.0
2015,7,RIO GRANDE DO NORTE,RN,0.0
2015,7,RONDÔNIA,RO,0.0
2015,7,RORAIMA,RR,0.0
2015,7,RIO GRANDE DO SUL,RS,0.0
2015,7,SANTA CATARINA,SC,0.0
2015,7,SERGIPE,SE,0.0
2015,7,SÃO PAULO,SP,0.0
2015,7,TOCANTINS,TO,0.0
2015,8,ACRE,AC,0.0
2015,8,ALAGOAS,AL,0.0
2015,8,AMAZONAS,AM,0.0
2015,8,AMAPÁ,AP,0.0
2015,8,BAHIA,BA,0.0
2015,8,CEARÁ,CE,0.0
2015,8,DISTRITO FEDERAL,DF,0.0
2015,8,ESPÍRITO SANTO,ES,0.0
2015,8,GOIÁS,GO,0.0
2015,8,MARANHÃO,MA,0.0
2015,8,MINAS GERAIS,MG,0.0
2015,8,MATO GROSSO DO SUL,MS,0.0
2015,8,MATO GROSSO,MT,0.0
2015,8,PARÁ,PA,0.0
2015,8,PARAÍBA,PB,0.0
2015,8,PERNAMBUCO,PE,0.0
2015,8,PIAUÍ,PI,0.0
2015,8,PARANÁ,PR,0.0
2015,8,RIO DE JANEIRO,RJ,0.0
2015,8,RIO GRANDE DO NORTE,RN,0.0
2015,8,RONDÔNIA,RO,0.0
2015,8,RORAIMA,RR,0.0
2015,8,RIO GRANDE DO SUL,RS,0.0
2015,8,SANTA CATARINA,SC,0.0
2015,8,SERGIPE,SE,0.0
2015,8,SÃO PAULO,SP,0.0
2015,8,TOCANTINS,TO,0.0
2015,9,ACRE,AC,0.0
2015,9,ALAGOAS,AL,0.0
2015,9,AMAZONAS,AM,0.0
2015,9,AMAPÁ,AP,0.0
2015,9,BAHIA,BA,0.0
2015,9,CEARÁ,CE,0.0
2015,9,DISTRITO FEDERAL,DF,0.0
2015,9,ESPÍRITO SANTO,ES,0.0
2015,9,GOIÁS,GO,0.0
2015,9,MARANHÃO,MA,0.0
2015,9,MINAS GERAIS,MG,0.0
2015,9,MATO GROSSO DO SUL,MS,0.0
2015,9,MATO GROSSO,MT,0.0
2015,9,PARÁ,PA,0.0
2015,9,PARAÍBA,PB,0.0
2015,9,PERNAMBUCO,PE,0.0
2015,9,PIAUÍ,PI,0.0
2015,9,PARANÁ,PR,0.0
2015,9,RIO DE JANEIRO,RJ,0.0
2015,9,RIO GRANDE DO NORTE,RN,0.0
2015,9,RONDÔNIA,RO,0.0
2015,9,RORAIMA,RR,0.0
2015,9,RIO GRANDE DO SUL,RS,0.0
2015,9,SANTA CATARINA,SC,0.0
2015,9,SERGIPE,SE,0.0
2015,9,SÃO PAULO,SP,0.0
2015,9,TOCANTINS,TO,0.0
2015,10,ACRE,AC,0.0
2015,10,ALAGOAS,AL,0.0
2015,10,AMAZONAS,AM,0.0
2015,10,AMAPÁ,AP,0.0
2015,10,BAHIA,BA,0.0
2015,10,CEARÁ,CE,0.0
2015,10,DISTRITO FEDERAL,DF,0.0
2015,10,ESPÍRITO SANTO,ES,0.0
2015,10,GOIÁS,GO,0.0
2015,10,MARANHÃO,MA,0.0
2015,10,MINAS GERAIS,MG,0.0
2015,10,MATO GROSSO DO SUL,MS,0.0
2015,10,MATO GROSSO,MT,0.0
2015,10,PARÁ,PA,0.0
2015,10,PARAÍBA,PB,0.0
2015,10,PERNAMBUCO,PE,0.0
2015,10,PIAUÍ,PI,0.0
2015,10,PARANÁ,PR,0.0
2015,10,RIO DE JANEIRO,RJ,0.0
2015,10,RIO GRANDE DO NORTE,RN,0.0
2015,10,RONDÔNIA,RO,0.0
2015,10,RORAIMA,RR,0.0
2015,10,RIO GRANDE DO SUL,RS,0.0
2015,10,SANTA CATARINA,SC,0.0
2015,10,SERGIPE,SE,0.0
2015,10,SÃO PAULO,SP,0.0
2015,10,TOCANTINS,TO,0.0
2015,11,ACRE,AC,0.0
2015,11,ALAGOAS,AL,0.0
2015,11,AMAZONAS,AM,0.0
2015,11,AMAPÁ,AP,0.0
2015,11,BAHIA,BA,0.0
2015,11,CEARÁ,CE,0.0
2015,11,DISTRITO FEDERAL,DF,0.0
2015,11,ESPÍRITO SANTO,ES,0.0
2015,11,GOIÁS,GO,0.0
2015,11,MARANHÃO,MA,0.0
2015,11,MINAS GERAIS,MG,0.0
2015,11,MATO GROSSO DO SUL,MS,0.0
2015,11,MATO GROSSO,MT,0.0
2015,11,PARÁ,PA,0.0
2015,11,PARAÍBA,PB,0.0
2015,11,PERNAMBUCO,PE,0.0
2015,11,PIAUÍ,PI,0.0
2015,11,PARANÁ,PR,0.0
2015,11,RIO DE JANEIRO,RJ,0.0
2015,11,RIO GRANDE DO NORTE,RN,0.0
2015,11,RONDÔNIA,RO,0.0
2015,11,RORAIMA,RR,0.0
2015,11,RIO GRANDE DO SUL,RS,0.0
2015,11,SANTA CATARINA,SC,0.0
2015,11,SERGIPE,SE,0.0
2015,11,SÃO PAULO,SP,0.0
2015,11,TOCANTINS,TO,0.0
2015,12,ACRE,AC,0.0
2015,12,ALAGOAS,AL,0.0
2015,12,AMAZONAS,AM,0.0
2015,12,AMAPÁ,AP,0.0
2015,12,BAHIA,BA,0.0
2015,12,CEARÁ,CE,0.0
2015,12,DISTRITO FEDERAL,DF,0.0
2015,12,ESPÍRITO SANTO,ES,0.0
2015,12,GOIÁS,GO,0.0
2015,12,MARANHÃO,MA,0.0
2015,12,MINAS GERAIS,MG,0.0
2015,12,MATO GROSSO DO SUL,MS,0.0
2015,12,MATO GROSSO,MT,0.0
2015,12,PARÁ,PA,0.0
2015,12,PARAÍBA,PB,0.0
2015,12,PERNAMBUCO,PE,0.0
2015,12,PIAUÍ,PI,0.0
2015,12,PARANÁ,PR,0.0
2015,12,RIO DE JANEIRO,RJ,0.0
2015,12,RIO GRANDE DO NORTE,RN,0.0
2015,12,RONDÔNIA,RO,0.0
2015,12,RORAIMA,RR,0.0
2015,12,RIO GRANDE DO SUL,RS,0.0
2015,12,SANTA CATARINA,SC,0.0
2015,12,SERGIPE,SE,0.0
2015,12,SÃO PAULO,SP,0.0
2015,12,TOCANTINS,TO,0.0
2016,1,ACRE,AC,0.0
